year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1946,American League,League,Boston Red Sox,104,50,0.675,.675,0,
1946,American League,League,Detroit Tigers,92,62,0.597,.597,0,
1946,American League,League,New York Yankees,87,67,0.565,.565,0,
1946,American League,League,Washington Senators,76,78,0.484,.484,0,
1946,American League,League,Chicago White Sox,74,80,0.481,.481,0,
1946,American League,League,Cleveland Indians,68,86,0.442,.442,0,
1946,American League,League,St. Louis Browns,66,88,0.429,.429,0,
1946,American League,League,Philadelphia Athletics,49,105,0.318,.318,0,
