name,url,team,team_url,year,league,statistic,value,stat_type,rank
Max Carey,https://www.baseball-almanac.com/players/player.php?p=careyma01,Pittsburgh,,1918,National League,Base on Balls,62,player,1
Zack Wheat,https://www.baseball-almanac.com/players/player.php?p=wheatza01,Brooklyn,,1918,National League,Batting Average,.335,player,1
Heinie Groh,https://www.baseball-almanac.com/players/player.php?p=grohhe01,Cincinnati,,1918,National League,Doubles,28,player,1
Charlie Hollocher,https://www.baseball-almanac.com/players/player.php?p=holloch01,Chicago,,1918,National League,Hits,161,player,1
Gavvy Cravath,https://www.baseball-almanac.com/players/player.php?p=cravaga01,Philadelphia,,1918,National League,Home Runs,8,player,1
Heinie Groh,https://www.baseball-almanac.com/players/player.php?p=grohhe01,Cincinnati,,1918,National League,On Base Percentage,.395,player,1
Sherry Magee,https://www.baseball-almanac.com/players/player.php?p=mageesh01,Cincinnati,,1918,National League,RBI,76,player,1
Heinie Groh,https://www.baseball-almanac.com/players/player.php?p=grohhe01,Cincinnati,,1918,National League,Runs,86,player,1
Edd Roush,https://www.baseball-almanac.com/players/player.php?p=roushed01,Cincinnati,,1918,National League,Slugging Average,.455,player,1
Max Carey,https://www.baseball-almanac.com/players/player.php?p=careyma01,Pittsburgh,,1918,National League,Stolen Bases,58,player,1
Charlie Hollocher,https://www.baseball-almanac.com/players/player.php?p=holloch01,Chicago,,1918,National League,Total Bases,202,player,1
Jake Daubert,https://www.baseball-almanac.com/players/player.php?p=daubeja01,Brooklyn,,1918,National League,Triples,15,player,1
Art Nehf,https://www.baseball-almanac.com/players/player.php?p=nehfar01,Boston,,1918,National League,Complete Games,28,pitcher,1
Hippo Vaughn,https://www.baseball-almanac.com/players/player.php?p=vaughhi01,Chicago,,1918,National League,ERA,1.74,pitcher,1
Burleigh Grimes,https://www.baseball-almanac.com/players/player.php?p=grimebu01,Brooklyn,,1918,National League,Games,40,pitcher,1
Fred Anderson,https://www.baseball-almanac.com/players/player.php?p=anderfr01,New York,,1918,National League,Saves,3,pitcher,1
Wilbur Cooper,https://www.baseball-almanac.com/players/player.php?p=coopewi01,Pittsburgh,,1918,National League,Saves,3,pitcher,1
Joe Oeschger,https://www.baseball-almanac.com/players/player.php?p=oeschjo01,Philadelphia,,1918,National League,Saves,3,pitcher,1
Fred Toney,https://www.baseball-almanac.com/players/player.php?p=toneyfr01,Cincinnati,,1918,National League,Saves,3,pitcher,1
Fred Toney,https://www.baseball-almanac.com/players/player.php?p=toneyfr01,New York,,1918,National League,Saves,3,pitcher,1
Hippo Vaughn,https://www.baseball-almanac.com/players/player.php?p=vaughhi01,Chicago,,1918,National League,Shutouts,8,pitcher,1
Hippo Vaughn,https://www.baseball-almanac.com/players/player.php?p=vaughhi01,Chicago,,1918,National League,Strikeouts,148,pitcher,1
Claude Hendrix,https://www.baseball-almanac.com/players/player.php?p=hendrcl01,Chicago,,1918,National League,Winning Percentage,.741,pitcher,1
Hippo Vaughn,https://www.baseball-almanac.com/players/player.php?p=vaughhi01,Chicago,,1918,National League,Wins,22,pitcher,1
