name,url,team,team_url,year,league,statistic,value,stat_type,rank
George Burns,https://www.baseball-almanac.com/players/player.php?p=burnsge01,New York,,1921,National League,Base on Balls,80,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,Batting Average,.397,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,Doubles,44,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,Hits,235,player,1
George Kelly,https://www.baseball-almanac.com/players/player.php?p=kellge01,New York,,1921,National League,Home Runs,23,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,On Base Percentage,.458,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,RBI,126,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,Runs,131,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,Slugging Average,.639,player,1
Frankie Frisch,https://www.baseball-almanac.com/players/player.php?p=friscfr01,New York,,1921,National League,Stolen Bases,49,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,Total Bases,378,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1921,National League,Triples,18,player,1
Ray Powell,https://www.baseball-almanac.com/players/player.php?p=powelra01,Boston,,1921,National League,Triples,18,player,1
Burleigh Grimes,https://www.baseball-almanac.com/players/player.php?p=grimebu01,Brooklyn,,1921,National League,Complete Games,30,pitcher,1
Bill Doak,https://www.baseball-almanac.com/players/player.php?p=doakbi01,St. Louis,,1921,National League,ERA,2.59,pitcher,1
Jack Scott,https://www.baseball-almanac.com/players/player.php?p=scottja01,Boston,,1921,National League,Games,47,pitcher,1
Lou North,https://www.baseball-almanac.com/players/player.php?p=northlo01,St. Louis,,1921,National League,Saves,7,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Chicago,,1921,National League,Shutouts,3,pitcher,1
Phil Douglas,https://www.baseball-almanac.com/players/player.php?p=douglph01,New York,,1921,National League,Shutouts,3,pitcher,1
Dana Fillingim,https://www.baseball-almanac.com/players/player.php?p=fillida01,Boston,,1921,National League,Shutouts,3,pitcher,1
Jesse Haines,https://www.baseball-almanac.com/players/player.php?p=haineje01,St. Louis,,1921,National League,Shutouts,3,pitcher,1
Dolf Luque,https://www.baseball-almanac.com/players/player.php?p=luquedo01,Cincinnati,,1921,National League,Shutouts,3,pitcher,1
Clarence Mitchell,https://www.baseball-almanac.com/players/player.php?p=mitchcl01,Brooklyn,,1921,National League,Shutouts,3,pitcher,1
Johnny Morrison,https://www.baseball-almanac.com/players/player.php?p=morrijo04,Pittsburgh,,1921,National League,Shutouts,3,pitcher,1
Joe Oeschger,https://www.baseball-almanac.com/players/player.php?p=oeschjo01,Boston,,1921,National League,Shutouts,3,pitcher,1
Burleigh Grimes,https://www.baseball-almanac.com/players/player.php?p=grimebu01,Brooklyn,,1921,National League,Strikeouts,136,pitcher,1
Babe Adams,https://www.baseball-almanac.com/players/player.php?p=adamsba01,Pittsburgh,,1921,National League,Winning Percentage,.737,pitcher,1
Whitey Glazner,https://www.baseball-almanac.com/players/player.php?p=glaznwh01,Pittsburgh,,1921,National League,Winning Percentage,.737,pitcher,1
Wilbur Cooper,https://www.baseball-almanac.com/players/player.php?p=coopewi01,Pittsburgh,,1921,National League,Wins,22,pitcher,1
Burleigh Grimes,https://www.baseball-almanac.com/players/player.php?p=grimebu01,Brooklyn,,1921,National League,Wins,22,pitcher,1
