name,url,team,team_url,year,league,statistic,value,stat_type,rank
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1931,National League,Base on Balls,80,player,1
Chick Hafey,https://www.baseball-almanac.com/players/player.php?p=hafeych01,St. Louis,,1931,National League,Batting Average,.349,player,1
Sparky Adams,https://www.baseball-almanac.com/players/player.php?p=adamssp01,St. Louis,,1931,National League,Doubles,46,player,1
Lloyd Waner,https://www.baseball-almanac.com/players/player.php?p=wanerll01,Pittsburgh,,1931,National League,Hits,214,player,1
Chuck Klein,https://www.baseball-almanac.com/players/player.php?p=kleinch01,Philadelphia,,1931,National League,Home Runs,31,player,1
Chick Hafey,https://www.baseball-almanac.com/players/player.php?p=hafeych01,St. Louis,,1931,National League,On Base Percentage,.404,player,1
Chuck Klein,https://www.baseball-almanac.com/players/player.php?p=kleinch01,Philadelphia,,1931,National League,RBI,121,player,1
Chuck Klein,https://www.baseball-almanac.com/players/player.php?p=kleinch01,Philadelphia,,1931,National League,Runs,121,player,1
Bill Terry,https://www.baseball-almanac.com/players/player.php?p=terrybi01,New York,,1931,National League,Runs,121,player,1
Chuck Klein,https://www.baseball-almanac.com/players/player.php?p=kleinch01,Philadelphia,,1931,National League,Slugging Average,.584,player,1
Frankie Frisch,https://www.baseball-almanac.com/players/player.php?p=friscfr01,St. Louis,,1931,National League,Stolen Bases,28,player,1
Chuck Klein,https://www.baseball-almanac.com/players/player.php?p=kleinch01,Philadelphia,,1931,National League,Total Bases,347,player,1
Bill Terry,https://www.baseball-almanac.com/players/player.php?p=terrybi01,New York,,1931,National League,Triples,20,player,1
Red Lucas,https://www.baseball-almanac.com/players/player.php?p=lucasre01,Cincinnati,,1931,National League,Complete Games,24,pitcher,1
Bill Walker,https://www.baseball-almanac.com/players/player.php?p=walkebi01,New York,,1931,National League,ERA,2.26,pitcher,1
Jumbo Elliott,https://www.baseball-almanac.com/players/player.php?p=ellioju01,Philadelphia,,1931,National League,Games,52,pitcher,1
Jack Quinn,https://www.baseball-almanac.com/players/player.php?p=quinnja01,Brooklyn,,1931,National League,Saves,15,pitcher,1
Bill Walker,https://www.baseball-almanac.com/players/player.php?p=walkebi01,New York,,1931,National League,Shutouts,6,pitcher,1
Bill Hallahan,https://www.baseball-almanac.com/players/player.php?p=hallabi01,St. Louis,,1931,National League,Strikeouts,159,pitcher,1
Paul Derringer,https://www.baseball-almanac.com/players/player.php?p=derripa01,St. Louis,,1931,National League,Winning Percentage,.692,pitcher,1
Jumbo Elliott,https://www.baseball-almanac.com/players/player.php?p=ellioju01,Philadelphia,,1931,National League,Wins,19,pitcher,1
Bill Hallahan,https://www.baseball-almanac.com/players/player.php?p=hallabi01,St. Louis,,1931,National League,Wins,19,pitcher,1
Heinie Meine,https://www.baseball-almanac.com/players/player.php?p=meinehe01,Pittsburgh,,1931,National League,Wins,19,pitcher,1
