name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ron Santo,https://www.baseball-almanac.com/players/player.php?p=santoro01,Chicago,,1964,National League,Base on Balls,86,player,1
Roberto Clemente,https://www.baseball-almanac.com/players/player.php?p=clemero01,Pittsburgh,,1964,National League,Batting Average,.339,player,1
Lee Maye,https://www.baseball-almanac.com/players/player.php?p=mayele01,Milwaukee,,1964,National League,Doubles,44,player,1
Roberto Clemente,https://www.baseball-almanac.com/players/player.php?p=clemero01,Pittsburgh,,1964,National League,Hits,211,player,1
Curt Flood,https://www.baseball-almanac.com/players/player.php?p=floodcu01,St. Louis,,1964,National League,Hits,211,player,1
Willie Mays,https://www.baseball-almanac.com/players/player.php?p=mayswi01,San Francisco,,1964,National League,Home Runs,47,player,1
Ron Santo,https://www.baseball-almanac.com/players/player.php?p=santoro01,Chicago,,1964,National League,On Base Percentage,.401,player,1
Ken Boyer,https://www.baseball-almanac.com/players/player.php?p=boyerke01,St. Louis,,1964,National League,RBI,119,player,1
Dick Allen,https://www.baseball-almanac.com/players/player.php?p=allendi01,Philadelphia,,1964,National League,Runs,125,player,1
Willie Mays,https://www.baseball-almanac.com/players/player.php?p=mayswi01,San Francisco,,1964,National League,Slugging Average,.607,player,1
Maury Wills,https://www.baseball-almanac.com/players/player.php?p=willsma01,Los Angeles,,1964,National League,Stolen Bases,53,player,1
Dick Allen,https://www.baseball-almanac.com/players/player.php?p=allendi01,Philadelphia,,1964,National League,Total Bases,352,player,1
Dick Allen,https://www.baseball-almanac.com/players/player.php?p=allendi01,Philadelphia,,1964,National League,Triples,13,player,1
Ron Santo,https://www.baseball-almanac.com/players/player.php?p=santoro01,Chicago,,1964,National League,Triples,13,player,1
Juan Marichal,https://www.baseball-almanac.com/players/player.php?p=maricju01,San Francisco,,1964,National League,Complete Games,22,pitcher,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1964,National League,ERA,1.74,pitcher,1
Bob Miller,https://www.baseball-almanac.com/players/player.php?p=millebo04,Los Angeles,,1964,National League,Games,74,pitcher,1
Hal Woodeshick,https://www.baseball-almanac.com/players/player.php?p=woodeha01,Houston,,1964,National League,Saves,23,pitcher,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1964,National League,Shutouts,7,pitcher,1
Bob Veale,https://www.baseball-almanac.com/players/player.php?p=vealebo01,Pittsburgh,,1964,National League,Strikeouts,250,pitcher,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1964,National League,Winning Percentage,.792,pitcher,1
Larry Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksla01,Chicago,,1964,National League,Wins,24,pitcher,1
