name,url,team,team_url,year,league,statistic,value,stat_type,rank
Aaron Judge,https://www.baseball-almanac.com/players/player.php?p=judgeaa01,New York,,2024,American League,Base on Balls,133,player,1
Bobby Witt Jr.,https://www.baseball-almanac.com/players/player.php?p=wittbo02,Kansas City,,2024,American League,Batting Average,.332,player,1
Jarren Duran,https://www.baseball-almanac.com/players/player.php?p=duranja01,Boston,,2024,American League,Doubles,48,player,1
Bobby Witt Jr.,https://www.baseball-almanac.com/players/player.php?p=wittbo02,Kansas City,,2024,American League,Hits,211,player,1
Aaron Judge,https://www.baseball-almanac.com/players/player.php?p=judgeaa01,New York,,2024,American League,Home Runs,58,player,1
Aaron Judge,https://www.baseball-almanac.com/players/player.php?p=judgeaa01,New York,,2024,American League,On Base Percentage,.458,player,1
Aaron Judge,https://www.baseball-almanac.com/players/player.php?p=judgeaa01,New York,,2024,American League,RBI,144,player,1
Juan Soto,https://www.baseball-almanac.com/players/player.php?p=sotoju01,New York,,2024,American League,Runs,128,player,1
Aaron Judge,https://www.baseball-almanac.com/players/player.php?p=judgeaa01,New York,,2024,American League,Slugging Average,.701,player,1
Jose Caballero,https://www.baseball-almanac.com/players/player.php?p=cabaljo01,Tampa Bay,,2024,American League,Stolen Bases,44,player,1
Aaron Judge,https://www.baseball-almanac.com/players/player.php?p=judgeaa01,New York,,2024,American League,Total Bases,392,player,1
Jarren Duran,https://www.baseball-almanac.com/players/player.php?p=duranja01,Boston,,2024,American League,Triples,14,player,1
Kevin Gausman,https://www.baseball-almanac.com/players/player.php?p=gausmke01,Toronto,,2024,American League,Complete Games,2,pitcher,1
Tarik Skubal,https://www.baseball-almanac.com/players/player.php?p=skubata01,Detroit,,2024,American League,ERA,2.39,pitcher,1
T.J. McFarland,https://www.baseball-almanac.com/players/player.php?p=mcfartj01,Oakland,,2024,American League,Games,79,pitcher,1
Emmanuel Clase,https://www.baseball-almanac.com/players/player.php?p=claseem01,Cleveland,,2024,American League,Saves,47,pitcher,1
Ronel Blanco,https://www.baseball-almanac.com/players/player.php?p=blancro01,Houston,,2024,American League,Shutouts,1,pitcher,1
Joey Estes,https://www.baseball-almanac.com/players/player.php?p=estesjo01,Oakland,,2024,American League,Shutouts,1,pitcher,1
Kevin Gausman,https://www.baseball-almanac.com/players/player.php?p=gausmke01,Toronto,,2024,American League,Shutouts,1,pitcher,1
Tanner Houck,https://www.baseball-almanac.com/players/player.php?p=houckta01,Boston,,2024,American League,Shutouts,1,pitcher,1
Keider Montero,https://www.baseball-almanac.com/players/player.php?p=monteke01,Detroit,,2024,American League,Shutouts,1,pitcher,1
Tarik Skubal,https://www.baseball-almanac.com/players/player.php?p=skubata01,Detroit,,2024,American League,Strikeouts,228,pitcher,1
Tarik Skubal,https://www.baseball-almanac.com/players/player.php?p=skubata01,Detroit,,2024,American League,Winning Percentage,.818,pitcher,1
Tarik Skubal,https://www.baseball-almanac.com/players/player.php?p=skubata01,Detroit,,2024,American League,Wins,18,pitcher,1
