name,url,team,team_url,year,league,statistic,value,stat_type,rank
Richie Ashburn,https://www.baseball-almanac.com/players/player.php?p=ashburi01,Chicago,,1960,National League,Base on Balls,116,player,1
Dick Groat,https://www.baseball-almanac.com/players/player.php?p=groatdi01,Pittsburgh,,1960,National League,Batting Average,.325,player,1
Vada Pinson,https://www.baseball-almanac.com/players/player.php?p=pinsova01,Cincinnati,,1960,National League,Doubles,37,player,1
Willie Mays,https://www.baseball-almanac.com/players/player.php?p=mayswi01,San Francisco,,1960,National League,Hits,190,player,1
Ernie Banks,https://www.baseball-almanac.com/players/player.php?p=bankser01,Chicago,,1960,National League,Home Runs,41,player,1
Richie Ashburn,https://www.baseball-almanac.com/players/player.php?p=ashburi01,Chicago,,1960,National League,On Base Percentage,.416,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Milwaukee,,1960,National League,RBI,126,player,1
Bill Bruton,https://www.baseball-almanac.com/players/player.php?p=brutobi01,Milwaukee,,1960,National League,Runs,112,player,1
Frank Robinson,https://www.baseball-almanac.com/players/player.php?p=robinfr02,Cincinnati,,1960,National League,Slugging Average,.595,player,1
Maury Wills,https://www.baseball-almanac.com/players/player.php?p=willsma01,Los Angeles,,1960,National League,Stolen Bases,50,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Milwaukee,,1960,National League,Total Bases,334,player,1
Bill Bruton,https://www.baseball-almanac.com/players/player.php?p=brutobi01,Milwaukee,,1960,National League,Triples,13,player,1
Lew Burdette,https://www.baseball-almanac.com/players/player.php?p=burdele01,Milwaukee,,1960,National League,Complete Games,18,pitcher,1
Vern Law,https://www.baseball-almanac.com/players/player.php?p=lawve01,Pittsburgh,,1960,National League,Complete Games,18,pitcher,1
Warren Spahn,https://www.baseball-almanac.com/players/player.php?p=spahnwa01,Milwaukee,,1960,National League,Complete Games,18,pitcher,1
Mike McCormick,https://www.baseball-almanac.com/players/player.php?p=mccormi03,San Francisco,,1960,National League,ERA,2.70,pitcher,1
Roy Face,https://www.baseball-almanac.com/players/player.php?p=facero01,Pittsburgh,,1960,National League,Games,68,pitcher,1
Lindy McDaniel,https://www.baseball-almanac.com/players/player.php?p=mcdanli01,St. Louis,,1960,National League,Saves,26,pitcher,1
Jack Sanford,https://www.baseball-almanac.com/players/player.php?p=sanfoja02,San Francisco,,1960,National League,Shutouts,6,pitcher,1
Don Drysdale,https://www.baseball-almanac.com/players/player.php?p=drysddo01,Los Angeles,,1960,National League,Strikeouts,246,pitcher,1
Ernie Broglio,https://www.baseball-almanac.com/players/player.php?p=brogler01,St. Louis,,1960,National League,Winning Percentage,.700,pitcher,1
Ernie Broglio,https://www.baseball-almanac.com/players/player.php?p=brogler01,St. Louis,,1960,National League,Wins,21,pitcher,1
Warren Spahn,https://www.baseball-almanac.com/players/player.php?p=spahnwa01,Milwaukee,,1960,National League,Wins,21,pitcher,1
