name,url,team,team_url,year,league,statistic,value,stat_type,rank
Jimmy Wynn,https://www.baseball-almanac.com/players/player.php?p=wynnji01,Atlanta,,1976,National League,Base on Balls,127,player,1
Bill Madlock,https://www.baseball-almanac.com/players/player.php?p=madlobi01,Chicago,,1976,National League,Batting Average,.339,player,1
Pete Rose,https://www.baseball-almanac.com/players/player.php?p=rosepe01,Cincinnati,,1976,National League,Doubles,42,player,1
Pete Rose,https://www.baseball-almanac.com/players/player.php?p=rosepe01,Cincinnati,,1976,National League,Hits,215,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1976,National League,Home Runs,38,player,1
Joe Morgan,https://www.baseball-almanac.com/players/player.php?p=morgajo02,Cincinnati,,1976,National League,On Base Percentage,.453,player,1
George Foster,https://www.baseball-almanac.com/players/player.php?p=fostege01,Cincinnati,,1976,National League,RBI,121,player,1
Pete Rose,https://www.baseball-almanac.com/players/player.php?p=rosepe01,Cincinnati,,1976,National League,Runs,130,player,1
Joe Morgan,https://www.baseball-almanac.com/players/player.php?p=morgajo02,Cincinnati,,1976,National League,Slugging Average,.576,player,1
Davey Lopes,https://www.baseball-almanac.com/players/player.php?p=lopesda01,Los Angeles,,1976,National League,Stolen Bases,63,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1976,National League,Total Bases,306,player,1
Dave Cash,https://www.baseball-almanac.com/players/player.php?p=cashda01,Philadelphia,,1976,National League,Triples,12,player,1
Randy Jones,https://www.baseball-almanac.com/players/player.php?p=jonesra01,San Diego,,1976,National League,Complete Games,25,pitcher,1
John Denny,https://www.baseball-almanac.com/players/player.php?p=dennyjo01,St. Louis,,1976,National League,ERA,2.52,pitcher,1
Dale Murray,https://www.baseball-almanac.com/players/player.php?p=murrada01,Montreal,,1976,National League,Games,81,pitcher,1
Rawly Eastwick,https://www.baseball-almanac.com/players/player.php?p=eastwra01,Cincinnati,,1976,National League,Saves,26,pitcher,1
Jon Matlack,https://www.baseball-almanac.com/players/player.php?p=matlajo01,New York,,1976,National League,Shutouts,6,pitcher,1
John Montefusco,https://www.baseball-almanac.com/players/player.php?p=montejo01,San Francisco,,1976,National League,Shutouts,6,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,New York,,1976,National League,Strikeouts,235,pitcher,1
Steve Carlton,https://www.baseball-almanac.com/players/player.php?p=carltst01,Philadelphia,,1976,National League,Winning Percentage,.741,pitcher,1
Randy Jones,https://www.baseball-almanac.com/players/player.php?p=jonesra01,San Diego,,1976,National League,Wins,22,pitcher,1
