year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2019,American League,League,New York Yankees,103,59,0.636,0,0,
2019,American League,League,Tampa Bay Rays,96,66,0.593,0,0,
2019,American League,League,Boston Red Sox,84,78,0.519,0,0,
2019,American League,League,Toronto Blue Jays,67,95,0.414,0,0,
2019,American League,League,Baltimore Orioles,54,108,0.333,0,0,
2019,American League,League,Minnesota Twins,101,61,0.623,0,0,
2019,American League,League,Cleveland Indians,93,69,0.574,0,0,
2019,American League,League,Chicago White Sox,72,89,0.447,0,0,
2019,American League,League,Kansas City Royals,59,103,0.364,0,0,
2019,American League,League,Detroit Tigers,47,114,0.292,0,0,
2019,American League,League,Houston Astros,107,55,0.66,0,0,
2019,American League,League,Oakland Athletics,97,65,0.599,0,0,
2019,American League,League,Texas Rangers,78,84,0.481,0,0,
2019,American League,League,Los Angeles Angels,72,90,0.444,0,0,
2019,American League,League,Seattle Mariners,68,94,0.42,0,0,
