name,url,team,team_url,year,league,statistic,value,stat_type,rank
Tony Phillips,https://www.baseball-almanac.com/players/player.php?p=phillto02,Chicago,,1996,American League,Base on Balls,125,player,1
Alex Rodriguez,https://www.baseball-almanac.com/players/player.php?p=rodrial01,Seattle,,1996,American League,Batting Average,.358,player,1
Alex Rodriguez,https://www.baseball-almanac.com/players/player.php?p=rodrial01,Seattle,,1996,American League,Doubles,54,player,1
Paul Molitor,https://www.baseball-almanac.com/players/player.php?p=molitpa01,Minnesota,,1996,American League,Hits,225,player,1
Mark McGwire,https://www.baseball-almanac.com/players/player.php?p=mcgwima01,Oakland,,1996,American League,Home Runs,52,player,1
Mark McGwire,https://www.baseball-almanac.com/players/player.php?p=mcgwima01,Oakland,,1996,American League,On Base Percentage,.468,player,1
Albert Belle,https://www.baseball-almanac.com/players/player.php?p=belleal01,Cleveland,,1996,American League,RBI,148,player,1
Alex Rodriguez,https://www.baseball-almanac.com/players/player.php?p=rodrial01,Seattle,,1996,American League,Runs,141,player,1
Mark McGwire,https://www.baseball-almanac.com/players/player.php?p=mcgwima01,Oakland,,1996,American League,Slugging Average,.730,player,1
Kenny Lofton,https://www.baseball-almanac.com/players/player.php?p=loftoke01,Cleveland,,1996,American League,Stolen Bases,75,player,1
Alex Rodriguez,https://www.baseball-almanac.com/players/player.php?p=rodrial01,Seattle,,1996,American League,Total Bases,379,player,1
Chuck Knoblauch,https://www.baseball-almanac.com/players/player.php?p=knoblch01,Minnesota,,1996,American League,Triples,14,player,1
Pat Hentgen,https://www.baseball-almanac.com/players/player.php?p=hentgpa01,Toronto,,1996,American League,Complete Games,10,pitcher,1
Juan Guzman,https://www.baseball-almanac.com/players/player.php?p=guzmaju01,Toronto,,1996,American League,ERA,2.93,pitcher,1
Eddie Guardado,https://www.baseball-almanac.com/players/player.php?p=guarded01,Minnesota,,1996,American League,Games,83,pitcher,1
Mike Myers,https://www.baseball-almanac.com/players/player.php?p=myersmi01,Detroit,,1996,American League,Games,83,pitcher,1
John Wetteland,https://www.baseball-almanac.com/players/player.php?p=wettejo01,New York,,1996,American League,Saves,43,pitcher,1
Pat Hentgen,https://www.baseball-almanac.com/players/player.php?p=hentgpa01,Toronto,,1996,American League,Shutouts,3,pitcher,1
Ken Hill,https://www.baseball-almanac.com/players/player.php?p=hillke01,Texas,,1996,American League,Shutouts,3,pitcher,1
Rich Robertson,https://www.baseball-almanac.com/players/player.php?p=roberri02,Minnesota,,1996,American League,Shutouts,3,pitcher,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1996,American League,Strikeouts,257,pitcher,1
Charles Nagy,https://www.baseball-almanac.com/players/player.php?p=nagych01,Cleveland,,1996,American League,Winning Percentage,.773,pitcher,1
Andy Pettitte,https://www.baseball-almanac.com/players/player.php?p=pettian01,New York,,1996,American League,Wins,21,pitcher,1
